feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
cc_dpd_std_sum,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,4587,1079.0,False,False,70.931495698306,5048,70.931495698306,high_missing
cc_dpd_sum_max,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1464,335.0,False,False,70.931495698306,1627,70.931495698306,high_missing
cc_dpd_sum_mean,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1481,344.0,False,False,70.931495698306,1648,70.931495698306,high_missing
cc_dpd_sum_min,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1457,333.0,False,False,70.931495698306,1619,70.931495698306,high_missing
cc_dpd_sum_sum,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1464,335.0,False,False,70.931495698306,1627,70.931495698306,high_missing
cc_dpd_trend_6m_vs_old_max,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,74.38628211673729,67.06876743804365,7.317514678693641,1682,518.0,False,False,73.3850752971888,1767,73.3850752971888,high_missing
cc_dpd_trend_6m_vs_old_mean,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,74.38628211673729,67.06876743804365,7.317514678693641,1709,532.0,False,False,73.3850752971888,1802,73.3850752971888,high_missing
cc_dpd_trend_6m_vs_old_min,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,74.38628211673729,67.06876743804365,7.317514678693641,1680,520.0,False,False,73.3850752971888,1765,73.3850752971888,high_missing
cc_dpd_trend_6m_vs_old_sum,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1689,521.0,False,False,70.931495698306,1775,70.931495698306,high_missing
cc_latest_dpd,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,276,75.0,False,False,70.931495698306,304,70.931495698306,high_missing
cc_latest_dpd_def,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,24,9.0,False,False,70.931495698306,28,70.931495698306,high_missing
cc_latest_dpd_def_max,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,24,9.0,False,False,70.931495698306,28,70.931495698306,high_missing
cc_latest_dpd_def_mean,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,26,9.0,False,False,70.931495698306,30,70.931495698306,high_missing
cc_latest_dpd_def_min,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,23,9.0,False,False,70.931495698306,27,70.931495698306,high_missing
cc_latest_dpd_def_sum,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,24,9.0,False,False,70.931495698306,28,70.931495698306,high_missing
cc_latest_dpd_max,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,276,75.0,False,False,70.931495698306,304,70.931495698306,high_missing
cc_latest_dpd_mean,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,279,75.0,False,False,70.931495698306,307,70.931495698306,high_missing
cc_latest_dpd_min,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,275,75.0,False,False,70.931495698306,303,70.931495698306,high_missing
cc_latest_dpd_sum,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,276,75.0,False,False,70.931495698306,304,70.931495698306,high_missing
cc_old_dpd_mean_max,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,1226,444.0,False,False,73.38451390155927,1264,73.38451390155927,high_missing
cc_old_dpd_mean_mean,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,1254,456.0,False,False,73.38451390155927,1301,73.38451390155927,high_missing
cc_old_dpd_mean_min,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,1225,442.0,False,False,73.38451390155927,1263,73.38451390155927,high_missing
cc_old_dpd_mean_sum,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1234,445.0,False,False,70.931495698306,1273,70.931495698306,high_missing
cc_recent_6m_dpd_mean_max,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,13,12.0,False,False,70.93205709393551,13,70.93205709393551,high_missing
cc_recent_6m_dpd_mean_mean,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,14,13.0,False,False,70.93205709393551,14,70.93205709393551,high_missing
cc_recent_6m_dpd_mean_min,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,13,12.0,False,False,70.93205709393551,13,70.93205709393551,high_missing
cc_recent_6m_dpd_mean_sum,overdue_delay_numeric,feature,P2_missingness_review,route_to_overdue_delay_eda; consider_missingness_logic_later,overdue_delay_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,13,12.0,False,False,70.931495698306,13,70.931495698306,high_missing
APARTMENTS_AVG,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,50.74972927797705,49.00500574429673,1.744723533680322,2339,1543.0,False,False,50.51101037178426,2391,50.51101037178426,high_missing
APARTMENTS_MEDI,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,50.74972927797705,49.00500574429673,1.744723533680322,1148,918.0,False,False,50.51101037178426,1163,50.51101037178426,high_missing
APARTMENTS_MODE,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,50.74972927797705,49.00500574429673,1.744723533680322,760,636.0,False,False,50.51101037178426,770,50.51101037178426,high_missing
BASEMENTAREA_AVG,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,58.51595552679416,56.7064664368948,1.809489089899358,3780,2816.0,False,False,58.26837518069922,3831,58.26837518069922,high_missing
BASEMENTAREA_MEDI,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,58.51595552679416,56.7064664368948,1.809489089899358,3772,2805.0,False,False,58.26837518069922,3821,58.26837518069922,high_missing
BASEMENTAREA_MODE,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,58.51595552679416,56.7064664368948,1.809489089899358,3841,2835.0,False,False,58.26837518069922,3891,58.26837518069922,high_missing
COMMONAREA_AVG,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,69.87229725115525,68.71614967996061,1.156147571194637,3181,2042.0,False,False,69.71410927565928,3271,69.71410927565928,high_missing
COMMONAREA_MEDI,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,69.87229725115525,68.71614967996061,1.156147571194637,3202,2034.0,False,False,69.71410927565928,3289,69.71410927565928,high_missing
COMMONAREA_MODE,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,69.87229725115525,68.71614967996061,1.156147571194637,3128,2001.0,False,False,69.71410927565928,3215,69.71410927565928,high_missing
ELEVATORS_AVG,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,53.29597965601231,51.67610372558674,1.619875930425565,257,181.0,False,False,53.07434281624117,266,53.07434281624117,high_missing
ELEVATORS_MEDI,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,53.29597965601231,51.67610372558674,1.619875930425565,46,43.0,False,False,53.07434281624117,46,53.07434281624117,high_missing
ELEVATORS_MODE,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,53.29597965601231,51.67610372558674,1.619875930425565,26,26.0,False,False,53.07434281624117,26,53.07434281624117,high_missing
ENTRANCES_AVG,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,50.3487680115508,48.37313310356146,1.975634907989338,285,200.0,False,False,50.07845503922752,294,50.07845503922752,high_missing
ENTRANCES_MEDI,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,50.3487680115508,48.37313310356146,1.975634907989338,46,43.0,False,False,50.07845503922752,46,50.07845503922752,high_missing
ENTRANCES_MODE,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,50.3487680115508,48.37313310356146,1.975634907989338,30,30.0,False,False,50.07845503922752,30,50.07845503922752,high_missing
FLOORSMIN_AVG,property_normalized_numeric,feature,P2_missingness_review,route_to_continuous_numeric_eda; consider_missingness_logic_later,continuous_numeric_eda,high combined missingness,67.84862980511267,66.60512063023141,1.243509174881254,305,198.0,False,False,67.67848872296528,318,67.67848872296528,high_missing
