feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
cc_status_demand_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,16,6.0,False,False,70.931495698306,21,70.931495698306,high_missing
cc_status_demand_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,16,6.0,False,False,70.931495698306,21,70.931495698306,high_missing
cc_status_demand_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,15,6.0,False,False,70.931495698306,20,70.931495698306,high_missing
cc_status_sent_proposal_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,36,22.0,False,False,70.931495698306,36,70.931495698306,high_missing
cc_status_sent_proposal_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,32,22.0,False,False,70.931495698306,32,70.931495698306,high_missing
cc_status_sent_proposal_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,32,22.0,False,False,70.931495698306,32,70.931495698306,high_missing
cc_status_refused_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,14,4.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_status_refused_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,14,4.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_status_refused_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,14,4.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_status_approved_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6,1.0,False,False,70.931495698306,6,70.931495698306,high_missing
cc_status_approved_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6,1.0,False,False,70.931495698306,6,70.931495698306,high_missing
cc_status_approved_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6,1.0,False,False,70.931495698306,6,70.931495698306,high_missing
cc_status_canceled_ratio_mean,binary_flag,feature,P2_missingness_review,route_to_binary_flag_eda; consider_missingness_logic_later,binary_flag_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1,1.0,False,False,70.931495698306,1,70.931495698306,high_missing
cc_status_canceled_ratio_max,binary_flag,feature,P2_missingness_review,route_to_binary_flag_eda; consider_missingness_logic_later,binary_flag_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1,1.0,False,False,70.931495698306,1,70.931495698306,high_missing
cc_status_canceled_ratio_min,binary_flag,feature,P2_missingness_review,route_to_binary_flag_eda; consider_missingness_logic_later,binary_flag_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1,1.0,False,False,70.931495698306,1,70.931495698306,high_missing
cc_has_dpd_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1388,534.0,False,False,70.931495698306,1438,70.931495698306,high_missing
cc_has_dpd_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1345,519.0,False,False,70.931495698306,1387,70.931495698306,high_missing
cc_has_dpd_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1342,516.0,False,False,70.931495698306,1384,70.931495698306,high_missing
cc_has_dpd_def_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,907,395.0,False,False,70.931495698306,938,70.931495698306,high_missing
cc_has_dpd_def_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,870,381.0,False,False,70.931495698306,893,70.931495698306,high_missing
cc_has_dpd_def_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,867,379.0,False,False,70.931495698306,890,70.931495698306,high_missing
cc_dpd_30plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,918,230.0,False,False,70.931495698306,978,70.931495698306,high_missing
cc_dpd_30plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,909,229.0,False,False,70.931495698306,967,70.931495698306,high_missing
cc_dpd_30plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,905,227.0,False,False,70.931495698306,963,70.931495698306,high_missing
cc_dpd_60plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,859,208.0,False,False,70.931495698306,915,70.931495698306,high_missing
cc_dpd_60plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,857,208.0,False,False,70.931495698306,914,70.931495698306,high_missing
cc_dpd_60plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,849,206.0,False,False,70.931495698306,906,70.931495698306,high_missing
cc_dpd_90plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,840,187.0,False,False,70.931495698306,893,70.931495698306,high_missing
cc_dpd_90plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,839,187.0,False,False,70.931495698306,891,70.931495698306,high_missing
cc_dpd_90plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,835,185.0,False,False,70.931495698306,887,70.931495698306,high_missing
cc_dpd_def_30plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,141,14.0,False,False,70.931495698306,151,70.931495698306,high_missing
cc_dpd_def_30plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,140,14.0,False,False,70.931495698306,150,70.931495698306,high_missing
cc_dpd_def_30plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,139,14.0,False,False,70.931495698306,149,70.931495698306,high_missing
cc_dpd_def_60plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,61,13.0,False,False,70.931495698306,72,70.931495698306,high_missing
cc_dpd_def_60plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,61,13.0,False,False,70.931495698306,72,70.931495698306,high_missing
cc_dpd_def_60plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,60,13.0,False,False,70.931495698306,71,70.931495698306,high_missing
cc_dpd_def_90plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,22,12.0,False,False,70.931495698306,32,70.931495698306,high_missing
cc_dpd_def_90plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,22,12.0,False,False,70.931495698306,32,70.931495698306,high_missing
cc_dpd_def_90plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,21,12.0,False,False,70.931495698306,31,70.931495698306,high_missing
cc_is_recent_6m_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,537,367.0,False,False,70.931495698306,627,70.931495698306,high_missing
cc_is_recent_6m_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,255,237.0,False,False,70.931495698306,258,70.931495698306,high_missing
cc_is_recent_6m_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,255,237.0,False,False,70.931495698306,258,70.931495698306,high_missing
cc_is_recent_12m_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,458,355.0,False,False,70.931495698306,501,70.931495698306,high_missing
cc_is_recent_12m_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,288,265.0,False,False,70.931495698306,292,70.931495698306,high_missing
cc_is_recent_12m_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,288,266.0,False,False,70.931495698306,292,70.931495698306,high_missing
cc_is_recent_24m_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,359,300.0,False,False,70.931495698306,387,70.931495698306,high_missing
