feature,feature_category,model_feature_role,universal_role,universal_dtype_train,universal_dtype_test,universal_missing_pct_train,universal_missing_pct_test,universal_missing_gap_pct,universal_n_unique_train,universal_n_unique_test,universal_basic_review_flag,universal_basic_review_reason,numeric_numeric_family,numeric_missing_band,numeric_skew_band,numeric_zero_band,numeric_outlier_band,numeric_section_review_flag,numeric_section_review_reason,binary_categorical_family,binary_missing_pct_train,binary_n_unique_train,binary_zero_pct_train,binary_one_pct_train,binary_one_pct_gap,binary_constant_train,binary_constant_test,cat_binary_categorical_family,cat_binary_missing_pct_train,cat_binary_n_unique_train,cat_binary_top_category_train,cat_binary_top_category_pct_train,cat_binary_minority_category_pct_train,cat_binary_test_only_category_count,nominal_categorical_family,nominal_missing_pct_train,nominal_n_unique_train,nominal_top_category_pct_train,nominal_rare_lt_1_mass_pct,nominal_category_overlap_pct,nominal_jensen_shannon_distance,ordinal_categorical_family,ordinal_missing_pct_train,ordinal_n_unique_train,ordinal_all_levels_numeric_like,ordinal_top_level_pct_train,ordinal_level_overlap_pct,ordinal_jensen_shannon_distance,special_case_type,special_case_reason,special_next_action,special_validation_stage,univariate_status,drop_now,next_stage
inst_first_delay_days_max_max,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,739,280.0,False,,overdue_delay,moderate,extreme,low,very_high,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_max_mean,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,2576,1175.0,False,,overdue_delay,moderate,extreme,low,moderate,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_max_min,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,363,129.0,False,,overdue_delay,moderate,extreme,low,moderate,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_max_sum,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,916,386.0,False,,overdue_delay,moderate,extreme,low,high,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_mean_max,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,21801,8016.0,False,,overdue_delay,moderate,extreme,low,moderate,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_mean_mean,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,121216,27540.0,False,,overdue_delay,moderate,moderate,low,moderate,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_mean_min,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,15433,6425.0,False,,overdue_delay,moderate,extreme,low,moderate,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_mean_sum,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,116363,26914.0,False,,overdue_delay,moderate,very_high,low,high,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_min_max,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,314,211.0,False,,overdue_delay,moderate,very_high,low,high,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_min_mean,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,3216,1882.0,False,,overdue_delay,moderate,extreme,low,high,True,has_late_delay_signal; has_early_payment_signal; severe_delay_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_min_min,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.162742145809418,1.6432791728212703,3.5194629729881473,438,290.0,False,,overdue_delay,moderate,extreme,low,high,True,has_late_delay_signal; has_early_payment_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_min_sum,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,759,534.0,False,,overdue_delay,moderate,very_high,low,moderate,True,has_late_delay_signal; has_early_payment_signal; extreme_delay_signal; rare_severe_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_std_max,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.405335093703965,2.2443787953389136,3.160956298365051,108999,29756.0,False,,overdue_delay,moderate,extreme,low,high,True,has_late_delay_signal; severe_delay_signal; extreme_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_std_mean,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.405335093703965,2.2443787953389136,3.160956298365051,238383,42966.0,False,,overdue_delay,moderate,extreme,low,moderate,True,has_late_delay_signal; severe_delay_signal; extreme_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_std_min,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.405335093703965,2.2443787953389136,3.160956298365051,64235,17624.0,False,,overdue_delay,moderate,extreme,low,high,True,has_late_delay_signal; severe_delay_signal; extreme_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_first_delay_days_std_sum,overdue_delay_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,238075,42909.0,False,,overdue_delay,moderate,extreme,low,moderate,True,has_late_delay_signal; severe_delay_signal; extreme_delay_signal;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_due_day_shift_count_max,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.93690916634378,0.06309083365621668,0.18511540695783305,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_has_due_day_shift_count_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,12,11.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_due_day_shift_count_sum,binary_flag,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2,2.0,False,,,,,,,,,binary_flag,5.160140612856125,2.0,99.93690916634378,0.06309083365621668,0.18511540695783305,False,False,,,,,,,,,,,,,,,,,,,,,,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,special_case_review,no,relationship_analysis
inst_has_due_day_shift_ratio_max,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,8,10.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_due_day_shift_ratio_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,24,26.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_due_day_shift_ratio_min,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,8,7.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_expected_amount_shift_count_max,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,26,21.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_expected_amount_shift_count_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,189,130.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_expected_amount_shift_count_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,31,27.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_expected_amount_shift_ratio_max,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,283,217.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_expected_amount_shift_ratio_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2526,1079.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_expected_amount_shift_ratio_min,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,164,104.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_multiple_payments_count_max,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,44,32.0,False,,discrete_count,moderate,very_high,high,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_has_multiple_payments_count_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,444,284.0,False,,ratio_rate,moderate,very_high,high,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_has_multiple_payments_count_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,68,51.0,False,,discrete_count,moderate,very_high,high,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_has_multiple_payments_ratio_max,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,1276,692.0,False,,ratio_rate,moderate,high,high,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_has_multiple_payments_ratio_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,21340,5809.0,False,,ratio_rate,moderate,very_high,high,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard_univariate_profile,no,relationship_analysis
inst_has_multiple_payments_ratio_min,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,773,356.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_version_change_count_max,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,26,21.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_version_change_count_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,189,129.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_version_change_count_sum,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,31,28.0,False,,discrete_count,moderate,extreme,extreme,low,True,zero_heavy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_version_change_ratio_max,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,283,217.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_version_change_ratio_mean,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2526,1079.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_has_version_change_ratio_min,ratio_rate_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,164,103.0,False,,ratio_rate,moderate,extreme,extreme,low,True,zero_heavy; extreme_skew;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,numeric_review_candidate,no,relationship_analysis
inst_installment_count_max_x,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,216,196.0,False,,discrete_count,moderate,very_high,none,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
inst_installment_count_max_y,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,216,196.0,False,,discrete_count,moderate,very_high,none,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
inst_installment_count_mean_x,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,1942,1361.0,False,,discrete_count,moderate,very_high,none,high,True,not_integer_like;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
inst_installment_count_mean_y,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,1942,1361.0,False,,discrete_count,moderate,very_high,none,high,True,not_integer_like;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
inst_installment_count_sum_x,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,303,274.0,False,,discrete_count,moderate,very_high,none,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
inst_installment_count_sum_y,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,303,274.0,False,,discrete_count,moderate,very_high,none,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
inst_installment_number_max_max,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,233,222.0,False,,discrete_count,moderate,very_high,none,high,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
inst_installment_number_max_mean,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,2187,1487.0,False,,discrete_count,moderate,very_high,none,high,True,not_integer_like;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
inst_installment_number_max_min,discrete_count_numeric,candidate_predictor,feature,float32,float32,5.160140612856125,1.6412276382734285,3.5189129745826966,195,144.0,False,,discrete_count,moderate,extreme,none,moderate,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,structured_missing_or_history_availability,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,special_case_review,no,relationship_analysis
